gene	module
TRINITY_DN34678_c0_g1	grey
TRINITY_DN13733_c1_g1	yellow
TRINITY_DN200248_c1_g1	grey
TRINITY_DN41947_c0_g1	turquoise
TRINITY_DN18470_c0_g1	blue
TRINITY_DN36608_c0_g1	turquoise
TRINITY_DN78234_c0_g1	grey
TRINITY_DN97832_c0_g1	blue
TRINITY_DN5122_c0_g1	blue
TRINITY_DN44441_c1_g1	turquoise
TRINITY_DN20441_c0_g1	blue
TRINITY_DN205780_c0_g1	grey
TRINITY_DN731_c0_g1	grey
TRINITY_DN92130_c1_g1	green
TRINITY_DN49868_c1_g1	blue
TRINITY_DN187509_c0_g1	grey
TRINITY_DN48091_c0_g1	blue
TRINITY_DN43128_c0_g1	yellow
TRINITY_DN43616_c1_g1	grey
TRINITY_DN94341_c2_g1	turquoise
TRINITY_DN138543_c0_g1	brown
TRINITY_DN42132_c0_g1	turquoise
TRINITY_DN112380_c0_g2	turquoise
TRINITY_DN14649_c0_g1	blue
TRINITY_DN41349_c2_g1	turquoise
TRINITY_DN51965_c2_g1	blue
TRINITY_DN33727_c0_g1	grey
TRINITY_DN136596_c0_g1	turquoise
TRINITY_DN124550_c0_g1	turquoise
TRINITY_DN1112_c5_g3	turquoise
TRINITY_DN4805_c0_g1	turquoise
TRINITY_DN144985_c1_g1	turquoise
TRINITY_DN155847_c0_g1	turquoise
TRINITY_DN28679_c0_g2	blue
TRINITY_DN13932_c2_g1	grey
TRINITY_DN21000_c0_g1	blue
TRINITY_DN1315_c0_g2	grey
TRINITY_DN43459_c0_g3	green
TRINITY_DN85199_c0_g1	blue
TRINITY_DN45331_c0_g1	turquoise
TRINITY_DN32028_c2_g1	turquoise
TRINITY_DN18375_c0_g2	green
TRINITY_DN129257_c0_g1	turquoise
TRINITY_DN127781_c0_g1	turquoise
TRINITY_DN60726_c0_g1	blue
TRINITY_DN37621_c0_g1	blue
TRINITY_DN197945_c0_g1	grey
TRINITY_DN63949_c0_g1	turquoise
TRINITY_DN124790_c1_g3	turquoise
TRINITY_DN69431_c0_g1	turquoise
TRINITY_DN323_c2_g1	blue
TRINITY_DN3035_c3_g1	turquoise
TRINITY_DN60116_c0_g1	turquoise
TRINITY_DN55541_c0_g2	grey
TRINITY_DN108817_c1_g1	blue
TRINITY_DN5160_c1_g1	blue
TRINITY_DN178937_c1_g1	turquoise
TRINITY_DN76012_c1_g1	blue
TRINITY_DN72956_c1_g1	turquoise
TRINITY_DN8999_c0_g1	turquoise
TRINITY_DN27727_c0_g1	turquoise
TRINITY_DN1321_c10_g1	turquoise
TRINITY_DN20007_c1_g1	turquoise
TRINITY_DN110466_c0_g1	grey
TRINITY_DN6836_c6_g1	turquoise
TRINITY_DN170893_c0_g1	brown
TRINITY_DN3010_c4_g1	turquoise
TRINITY_DN41399_c0_g1	yellow
TRINITY_DN19468_c1_g1	turquoise
TRINITY_DN133455_c0_g2	turquoise
TRINITY_DN131435_c0_g1	brown
TRINITY_DN6665_c1_g1	turquoise
TRINITY_DN75424_c0_g1	turquoise
TRINITY_DN35550_c1_g1	grey
TRINITY_DN240571_c0_g1	turquoise
TRINITY_DN146989_c0_g1	grey
TRINITY_DN99625_c1_g1	turquoise
TRINITY_DN193031_c0_g1	turquoise
TRINITY_DN16618_c0_g1	red
TRINITY_DN70478_c0_g1	turquoise
TRINITY_DN28090_c1_g2	turquoise
TRINITY_DN37010_c0_g1	grey
TRINITY_DN10981_c0_g2	turquoise
TRINITY_DN3693_c0_g1	blue
TRINITY_DN15559_c0_g1	blue
TRINITY_DN83827_c1_g1	blue
TRINITY_DN47879_c0_g1	turquoise
TRINITY_DN38795_c0_g3	turquoise
TRINITY_DN89679_c0_g1	turquoise
TRINITY_DN4332_c9_g2	blue
TRINITY_DN159884_c2_g1	turquoise
TRINITY_DN181740_c0_g2	grey
TRINITY_DN16275_c2_g1	turquoise
TRINITY_DN99903_c0_g1	blue
TRINITY_DN46879_c1_g1	blue
TRINITY_DN189364_c0_g1	turquoise
TRINITY_DN141315_c1_g2	turquoise
TRINITY_DN32502_c0_g1	red
TRINITY_DN54790_c0_g1	turquoise
TRINITY_DN173777_c0_g1	blue
TRINITY_DN108669_c0_g1	grey
TRINITY_DN7528_c0_g2	turquoise
TRINITY_DN150316_c0_g3	turquoise
TRINITY_DN76343_c2_g1	turquoise
TRINITY_DN11078_c1_g2	blue
TRINITY_DN39466_c0_g2	turquoise
TRINITY_DN157089_c0_g1	turquoise
TRINITY_DN155257_c0_g1	turquoise
TRINITY_DN535_c8_g1	turquoise
TRINITY_DN147583_c0_g1	blue
TRINITY_DN64869_c0_g1	turquoise
TRINITY_DN80274_c0_g2	green
TRINITY_DN122994_c0_g1	grey
TRINITY_DN3687_c2_g2	turquoise
TRINITY_DN78423_c0_g1	turquoise
TRINITY_DN28384_c0_g1	turquoise
TRINITY_DN133553_c1_g2	turquoise
TRINITY_DN19380_c0_g1	grey
TRINITY_DN40512_c0_g2	turquoise
TRINITY_DN70956_c6_g1	turquoise
TRINITY_DN27433_c0_g3	grey
TRINITY_DN19138_c1_g1	turquoise
TRINITY_DN81830_c0_g2	blue
TRINITY_DN26737_c0_g3	turquoise
TRINITY_DN89207_c2_g1	grey
TRINITY_DN178459_c0_g1	blue
TRINITY_DN83416_c0_g1	turquoise
TRINITY_DN123623_c1_g1	turquoise
TRINITY_DN17589_c2_g1	grey
TRINITY_DN178901_c0_g1	grey
TRINITY_DN157149_c0_g1	turquoise
TRINITY_DN51565_c0_g1	turquoise
TRINITY_DN27421_c0_g2	grey
TRINITY_DN39483_c0_g2	grey
TRINITY_DN81245_c1_g2	grey
TRINITY_DN3037_c0_g1	blue
TRINITY_DN111096_c0_g3	turquoise
TRINITY_DN58983_c0_g1	brown
TRINITY_DN86714_c0_g1	blue
TRINITY_DN673_c4_g1	blue
TRINITY_DN37087_c0_g1	blue
TRINITY_DN6737_c4_g1	blue
TRINITY_DN100263_c0_g1	blue
TRINITY_DN215660_c0_g1	grey
TRINITY_DN57563_c0_g1	grey
TRINITY_DN12981_c0_g1	yellow
TRINITY_DN96386_c0_g1	grey
TRINITY_DN97451_c0_g1	turquoise
TRINITY_DN11407_c2_g1	blue
TRINITY_DN44004_c0_g1	blue
TRINITY_DN157000_c1_g1	blue
TRINITY_DN95219_c1_g2	turquoise
TRINITY_DN140500_c0_g1	blue
TRINITY_DN197284_c1_g1	grey
TRINITY_DN172960_c0_g1	grey
TRINITY_DN193040_c1_g1	turquoise
TRINITY_DN186379_c3_g1	turquoise
TRINITY_DN37778_c0_g2	turquoise
TRINITY_DN58272_c0_g2	blue
TRINITY_DN135307_c0_g1	turquoise
TRINITY_DN247907_c0_g1	turquoise
TRINITY_DN67344_c1_g1	turquoise
TRINITY_DN102619_c0_g3	grey
TRINITY_DN124593_c0_g1	turquoise
TRINITY_DN15860_c0_g2	turquoise
TRINITY_DN37516_c0_g1	turquoise
TRINITY_DN141915_c0_g1	turquoise
TRINITY_DN84344_c0_g1	grey
TRINITY_DN40522_c0_g1	green
TRINITY_DN34502_c0_g2	turquoise
TRINITY_DN894_c0_g1	turquoise
TRINITY_DN12678_c2_g1	blue
TRINITY_DN68481_c0_g1	grey
TRINITY_DN160372_c1_g1	turquoise
TRINITY_DN19772_c3_g1	blue
TRINITY_DN207272_c0_g1	turquoise
TRINITY_DN12869_c2_g1	turquoise
TRINITY_DN77561_c0_g3	grey
TRINITY_DN56469_c0_g1	turquoise
TRINITY_DN73646_c1_g1	blue
TRINITY_DN24308_c0_g1	turquoise
TRINITY_DN66396_c0_g1	turquoise
TRINITY_DN7038_c0_g3	turquoise
TRINITY_DN16490_c0_g3	turquoise
TRINITY_DN115159_c0_g2	green
TRINITY_DN31504_c0_g1	grey
TRINITY_DN96111_c0_g1	turquoise
TRINITY_DN198471_c0_g1	turquoise
TRINITY_DN2014_c19_g1	turquoise
TRINITY_DN14354_c0_g1	blue
TRINITY_DN40790_c0_g1	grey
TRINITY_DN16002_c0_g1	yellow
TRINITY_DN11277_c1_g1	blue
TRINITY_DN60087_c0_g1	turquoise
TRINITY_DN12659_c2_g1	grey
TRINITY_DN57380_c0_g1	turquoise
TRINITY_DN22040_c0_g4	grey
TRINITY_DN28051_c0_g1	turquoise
TRINITY_DN10290_c0_g1	red
TRINITY_DN39589_c0_g2	turquoise
TRINITY_DN120896_c0_g1	blue
TRINITY_DN79860_c0_g1	turquoise
TRINITY_DN2285_c4_g1	turquoise
TRINITY_DN79753_c1_g1	turquoise
TRINITY_DN167241_c1_g1	grey
TRINITY_DN201487_c0_g1	grey
TRINITY_DN83912_c0_g2	blue
TRINITY_DN118180_c0_g2	blue
TRINITY_DN61096_c0_g1	turquoise
TRINITY_DN305502_c0_g1	turquoise
TRINITY_DN129942_c0_g1	green
TRINITY_DN18136_c0_g1	grey
TRINITY_DN26978_c0_g1	yellow
TRINITY_DN3430_c0_g1	blue
TRINITY_DN39727_c0_g1	turquoise
TRINITY_DN243_c1_g3	yellow
TRINITY_DN20262_c0_g1	blue
TRINITY_DN52771_c0_g2	grey
TRINITY_DN19412_c0_g1	blue
TRINITY_DN103700_c0_g1	turquoise
TRINITY_DN58065_c0_g1	turquoise
TRINITY_DN83612_c1_g1	blue
TRINITY_DN23157_c0_g1	turquoise
TRINITY_DN98137_c2_g1	turquoise
TRINITY_DN116655_c0_g1	turquoise
TRINITY_DN120592_c0_g1	turquoise
TRINITY_DN198018_c0_g1	turquoise
TRINITY_DN18453_c0_g2	blue
TRINITY_DN65797_c1_g1	blue
TRINITY_DN2637_c1_g1	turquoise
TRINITY_DN77247_c0_g1	blue
TRINITY_DN198283_c0_g1	blue
TRINITY_DN112760_c0_g1	blue
TRINITY_DN20431_c1_g2	blue
TRINITY_DN168168_c0_g1	turquoise
TRINITY_DN49033_c0_g1	turquoise
TRINITY_DN5168_c17_g1	grey
TRINITY_DN6377_c5_g1	grey
TRINITY_DN2245_c0_g1	blue
TRINITY_DN47517_c0_g1	turquoise
TRINITY_DN15480_c3_g2	blue
TRINITY_DN113026_c0_g1	grey
TRINITY_DN156711_c0_g1	turquoise
TRINITY_DN92450_c0_g1	blue
TRINITY_DN219626_c0_g1	grey
TRINITY_DN75424_c0_g2	turquoise
TRINITY_DN127303_c0_g2	blue
TRINITY_DN165906_c0_g4	grey
TRINITY_DN36804_c2_g1	grey
TRINITY_DN131_c0_g2	grey
TRINITY_DN104955_c0_g2	turquoise
TRINITY_DN173171_c0_g1	blue
TRINITY_DN129031_c1_g1	blue
TRINITY_DN173957_c0_g1	grey
TRINITY_DN42169_c0_g1	blue
TRINITY_DN78793_c0_g1	grey
TRINITY_DN28313_c0_g1	grey
TRINITY_DN144258_c0_g1	turquoise
TRINITY_DN91829_c0_g1	grey
TRINITY_DN31700_c0_g1	turquoise
TRINITY_DN141257_c0_g1	yellow
TRINITY_DN23814_c2_g1	grey
TRINITY_DN78716_c1_g1	turquoise
TRINITY_DN15870_c1_g1	blue
TRINITY_DN5055_c12_g1	turquoise
TRINITY_DN176285_c0_g1	turquoise
TRINITY_DN81297_c1_g1	turquoise
TRINITY_DN57548_c2_g1	blue
TRINITY_DN14299_c0_g2	turquoise
TRINITY_DN3164_c22_g1	blue
TRINITY_DN43325_c0_g1	turquoise
TRINITY_DN114441_c0_g1	grey
TRINITY_DN138542_c0_g1	turquoise
TRINITY_DN19593_c0_g1	grey
TRINITY_DN15694_c2_g1	blue
TRINITY_DN23489_c0_g1	turquoise
TRINITY_DN12971_c2_g1	blue
TRINITY_DN110527_c0_g1	grey
TRINITY_DN58243_c0_g1	turquoise
TRINITY_DN31298_c0_g1	turquoise
TRINITY_DN79632_c1_g5	green
TRINITY_DN6493_c1_g1	blue
TRINITY_DN6358_c1_g1	blue
TRINITY_DN1411_c8_g1	grey
TRINITY_DN153096_c0_g1	blue
TRINITY_DN15321_c0_g2	blue
TRINITY_DN3169_c0_g2	turquoise
TRINITY_DN113154_c0_g1	turquoise
TRINITY_DN379_c0_g1	grey
TRINITY_DN68072_c0_g1	blue
TRINITY_DN127896_c0_g1	turquoise
TRINITY_DN24296_c0_g2	blue
TRINITY_DN156894_c0_g1	blue
TRINITY_DN57087_c1_g1	turquoise
TRINITY_DN16097_c0_g2	blue
TRINITY_DN72369_c0_g2	turquoise
TRINITY_DN95255_c0_g1	turquoise
TRINITY_DN47154_c0_g2	turquoise
TRINITY_DN89205_c3_g1	blue
TRINITY_DN67702_c2_g1	turquoise
TRINITY_DN24081_c0_g2	grey
TRINITY_DN89435_c0_g1	grey
TRINITY_DN3064_c3_g1	grey
TRINITY_DN51242_c0_g1	brown
TRINITY_DN8018_c1_g1	turquoise
TRINITY_DN63170_c0_g1	turquoise
TRINITY_DN84470_c0_g1	turquoise
TRINITY_DN33631_c0_g1	turquoise
TRINITY_DN68488_c0_g1	turquoise
TRINITY_DN168374_c0_g1	grey
TRINITY_DN170287_c0_g1	turquoise
TRINITY_DN10144_c0_g1	brown
TRINITY_DN45034_c0_g2	turquoise
TRINITY_DN61114_c0_g1	grey
TRINITY_DN58191_c0_g1	blue
TRINITY_DN309_c23_g1	turquoise
TRINITY_DN4294_c0_g2	turquoise
TRINITY_DN40868_c0_g1	turquoise
TRINITY_DN14499_c4_g2	blue
TRINITY_DN20472_c0_g1	green
TRINITY_DN65829_c0_g1	turquoise
TRINITY_DN15777_c0_g1	blue
TRINITY_DN185090_c0_g1	turquoise
TRINITY_DN90305_c0_g1	blue
TRINITY_DN28108_c0_g3	turquoise
TRINITY_DN5145_c1_g1	blue
TRINITY_DN79636_c0_g1	blue
TRINITY_DN218900_c1_g1	grey
TRINITY_DN57153_c0_g1	turquoise
TRINITY_DN47456_c0_g2	turquoise
TRINITY_DN159571_c0_g2	turquoise
TRINITY_DN126063_c0_g1	turquoise
TRINITY_DN61358_c0_g2	turquoise
TRINITY_DN9676_c1_g4	turquoise
TRINITY_DN168092_c0_g1	green
TRINITY_DN173810_c1_g1	grey
TRINITY_DN80762_c0_g2	grey
TRINITY_DN40860_c0_g1	turquoise
TRINITY_DN17639_c0_g1	red
TRINITY_DN78887_c0_g1	blue
TRINITY_DN125282_c0_g1	turquoise
TRINITY_DN15971_c1_g1	turquoise
TRINITY_DN22000_c1_g2	turquoise
TRINITY_DN2405_c0_g1	grey
TRINITY_DN82037_c0_g2	turquoise
TRINITY_DN104391_c0_g2	blue
TRINITY_DN13469_c0_g2	green
TRINITY_DN161841_c2_g1	grey
TRINITY_DN217278_c0_g1	turquoise
TRINITY_DN84341_c0_g1	turquoise
TRINITY_DN94430_c1_g1	turquoise
TRINITY_DN11991_c0_g1	yellow
TRINITY_DN70155_c0_g1	grey
TRINITY_DN26628_c0_g2	grey
TRINITY_DN86725_c1_g1	grey
TRINITY_DN188718_c0_g1	turquoise
TRINITY_DN51200_c0_g3	blue
TRINITY_DN3819_c0_g2	turquoise
TRINITY_DN224632_c1_g2	turquoise
TRINITY_DN182220_c0_g1	turquoise
TRINITY_DN41010_c1_g1	grey
TRINITY_DN31735_c0_g1	turquoise
TRINITY_DN16473_c0_g1	grey
TRINITY_DN6290_c0_g1	grey
TRINITY_DN126291_c0_g3	blue
TRINITY_DN87398_c2_g1	turquoise
TRINITY_DN137042_c0_g1	turquoise
TRINITY_DN93571_c1_g1	grey
TRINITY_DN99101_c0_g1	turquoise
TRINITY_DN106545_c4_g1	turquoise
TRINITY_DN140882_c1_g1	turquoise
TRINITY_DN21508_c1_g1	blue
TRINITY_DN159363_c0_g1	turquoise
TRINITY_DN114775_c0_g1	turquoise
TRINITY_DN188433_c0_g1	turquoise
TRINITY_DN40073_c0_g1	grey
TRINITY_DN66938_c0_g1	turquoise
TRINITY_DN1050_c0_g2	blue
TRINITY_DN145137_c0_g1	grey
TRINITY_DN196452_c0_g1	turquoise
TRINITY_DN98449_c0_g2	turquoise
TRINITY_DN47356_c0_g1	grey
TRINITY_DN124082_c0_g1	turquoise
TRINITY_DN4393_c0_g1	green
TRINITY_DN16288_c1_g2	turquoise
TRINITY_DN13573_c0_g1	grey
TRINITY_DN139999_c0_g1	grey
TRINITY_DN214032_c1_g1	turquoise
TRINITY_DN26439_c0_g2	turquoise
TRINITY_DN159378_c0_g1	red
TRINITY_DN95185_c0_g1	turquoise
TRINITY_DN56366_c0_g1	blue
TRINITY_DN64_c2_g1	brown
TRINITY_DN28776_c1_g1	turquoise
TRINITY_DN62992_c0_g1	turquoise
TRINITY_DN141604_c4_g1	grey
TRINITY_DN4667_c1_g1	grey
TRINITY_DN115986_c0_g1	turquoise
TRINITY_DN100315_c1_g1	turquoise
TRINITY_DN93544_c0_g1	turquoise
TRINITY_DN30752_c0_g1	grey
TRINITY_DN222184_c0_g1	blue
TRINITY_DN154710_c0_g1	turquoise
TRINITY_DN146069_c2_g1	blue
TRINITY_DN97_c2_g2	turquoise
TRINITY_DN172147_c0_g1	blue
TRINITY_DN91197_c0_g1	turquoise
TRINITY_DN14117_c1_g1	turquoise
TRINITY_DN12889_c4_g1	turquoise
TRINITY_DN130816_c0_g1	red
TRINITY_DN5908_c9_g1	grey
TRINITY_DN130891_c0_g1	turquoise
TRINITY_DN12572_c0_g3	blue
TRINITY_DN157815_c0_g2	turquoise
TRINITY_DN225330_c0_g1	turquoise
TRINITY_DN15756_c2_g2	turquoise
TRINITY_DN98973_c0_g2	grey
TRINITY_DN13640_c0_g1	turquoise
TRINITY_DN114425_c3_g1	grey
TRINITY_DN89073_c0_g1	blue
TRINITY_DN189794_c0_g2	grey
TRINITY_DN146650_c0_g1	turquoise
TRINITY_DN6344_c0_g5	green
TRINITY_DN80149_c0_g1	blue
TRINITY_DN20833_c0_g3	turquoise
TRINITY_DN116072_c1_g1	turquoise
TRINITY_DN1259_c0_g1	blue
TRINITY_DN119966_c2_g1	turquoise
TRINITY_DN99760_c3_g1	grey
TRINITY_DN222137_c0_g1	grey
TRINITY_DN190371_c0_g2	turquoise
TRINITY_DN76510_c1_g1	turquoise
TRINITY_DN186366_c0_g1	grey
TRINITY_DN184824_c2_g1	turquoise
TRINITY_DN34811_c1_g1	turquoise
TRINITY_DN2239_c3_g1	blue
TRINITY_DN1021_c8_g1	turquoise
TRINITY_DN18820_c0_g1	grey
TRINITY_DN56539_c1_g1	blue
TRINITY_DN145960_c0_g2	turquoise
TRINITY_DN196677_c0_g1	blue
TRINITY_DN57979_c0_g1	blue
TRINITY_DN3023_c0_g1	yellow
TRINITY_DN76704_c1_g1	turquoise
TRINITY_DN81543_c1_g1	turquoise
TRINITY_DN4781_c9_g1	grey
TRINITY_DN93362_c0_g1	blue
TRINITY_DN38722_c0_g1	grey
TRINITY_DN42830_c0_g1	turquoise
TRINITY_DN8181_c0_g1	turquoise
TRINITY_DN1562_c4_g1	grey
TRINITY_DN95311_c3_g1	turquoise
TRINITY_DN1572_c7_g1	blue
TRINITY_DN45910_c0_g2	blue
TRINITY_DN34668_c0_g1	green
TRINITY_DN26566_c0_g1	turquoise
TRINITY_DN17165_c0_g1	turquoise
TRINITY_DN31809_c0_g1	turquoise
TRINITY_DN25881_c0_g1	grey
TRINITY_DN24620_c1_g1	turquoise
TRINITY_DN152129_c1_g1	turquoise
TRINITY_DN3045_c1_g1	blue
TRINITY_DN94453_c0_g1	blue
TRINITY_DN11893_c0_g1	blue
TRINITY_DN219397_c0_g1	grey
TRINITY_DN4685_c14_g3	blue
TRINITY_DN2598_c2_g1	grey
TRINITY_DN440_c5_g1	turquoise
TRINITY_DN29271_c0_g3	turquoise
TRINITY_DN93498_c0_g2	grey
TRINITY_DN188765_c0_g1	turquoise
TRINITY_DN8335_c2_g1	green
TRINITY_DN151563_c0_g2	grey
TRINITY_DN106657_c0_g1	turquoise
TRINITY_DN197584_c0_g1	turquoise
TRINITY_DN133434_c0_g1	grey
TRINITY_DN3216_c4_g2	turquoise
TRINITY_DN166894_c0_g1	turquoise
TRINITY_DN168276_c0_g1	turquoise
TRINITY_DN103520_c0_g2	turquoise
TRINITY_DN1282_c0_g1	blue
TRINITY_DN32200_c0_g1	grey
TRINITY_DN37249_c1_g1	turquoise
TRINITY_DN18626_c0_g2	green
TRINITY_DN2367_c0_g1	blue
TRINITY_DN165900_c0_g1	blue
TRINITY_DN68289_c0_g1	turquoise
TRINITY_DN53818_c0_g1	turquoise
TRINITY_DN117007_c0_g1	turquoise
TRINITY_DN3927_c1_g1	turquoise
TRINITY_DN174421_c0_g1	blue
TRINITY_DN164503_c1_g1	turquoise
TRINITY_DN59431_c2_g1	turquoise
TRINITY_DN65366_c2_g1	blue
TRINITY_DN52097_c0_g1	turquoise
TRINITY_DN104067_c0_g1	blue
TRINITY_DN74078_c1_g1	blue
TRINITY_DN92941_c0_g1	turquoise
TRINITY_DN24223_c1_g4	turquoise
TRINITY_DN75292_c1_g1	turquoise
TRINITY_DN35017_c0_g1	grey
TRINITY_DN1085_c1_g4	blue
TRINITY_DN16215_c1_g1	turquoise
TRINITY_DN45759_c1_g1	turquoise
TRINITY_DN3915_c5_g1	green
TRINITY_DN207655_c0_g1	grey
TRINITY_DN47150_c0_g1	turquoise
TRINITY_DN7611_c1_g1	blue
TRINITY_DN157881_c0_g2	grey
TRINITY_DN26698_c0_g1	blue
TRINITY_DN77311_c0_g1	grey
TRINITY_DN16881_c1_g1	turquoise
TRINITY_DN101163_c0_g1	turquoise
TRINITY_DN11021_c1_g3	brown
TRINITY_DN81823_c0_g1	blue
TRINITY_DN4672_c0_g4	blue
TRINITY_DN128522_c0_g1	turquoise
TRINITY_DN90842_c0_g1	grey
TRINITY_DN82063_c0_g4	grey
TRINITY_DN7589_c0_g1	grey
TRINITY_DN84080_c0_g1	turquoise
TRINITY_DN40135_c0_g1	brown
TRINITY_DN159988_c1_g1	turquoise
TRINITY_DN83806_c0_g1	blue
TRINITY_DN173645_c0_g1	grey
TRINITY_DN44031_c0_g1	turquoise
TRINITY_DN160499_c0_g1	turquoise
TRINITY_DN62607_c0_g1	grey
TRINITY_DN147970_c0_g1	turquoise
TRINITY_DN165648_c0_g1	turquoise
TRINITY_DN1384_c1_g2	brown
TRINITY_DN1471_c6_g1	turquoise
TRINITY_DN11106_c0_g1	turquoise
TRINITY_DN2390_c0_g2	blue
TRINITY_DN156836_c0_g1	turquoise
TRINITY_DN3975_c0_g2	blue
TRINITY_DN21006_c0_g1	grey
TRINITY_DN224079_c1_g1	grey
TRINITY_DN56411_c0_g1	turquoise
TRINITY_DN94844_c0_g1	grey
TRINITY_DN5215_c4_g1	turquoise
TRINITY_DN9478_c0_g1	blue
TRINITY_DN3831_c10_g2	turquoise
TRINITY_DN29617_c0_g1	turquoise
TRINITY_DN144469_c0_g2	turquoise
TRINITY_DN92884_c0_g1	turquoise
TRINITY_DN31165_c3_g1	blue
TRINITY_DN17643_c0_g1	blue
TRINITY_DN207_c4_g4	blue
TRINITY_DN151982_c1_g1	blue
TRINITY_DN12671_c1_g2	turquoise
TRINITY_DN47658_c1_g1	turquoise
TRINITY_DN9941_c1_g1	turquoise
TRINITY_DN33187_c1_g1	turquoise
TRINITY_DN5675_c1_g2	turquoise
TRINITY_DN198258_c0_g1	grey
TRINITY_DN19338_c2_g1	turquoise
TRINITY_DN83279_c0_g1	turquoise
TRINITY_DN7190_c2_g1	grey
TRINITY_DN4923_c6_g1	turquoise
TRINITY_DN25599_c0_g1	grey
TRINITY_DN153016_c1_g1	turquoise
TRINITY_DN4861_c0_g1	grey
TRINITY_DN795_c11_g1	grey
TRINITY_DN68031_c0_g1	grey
TRINITY_DN125897_c1_g1	blue
TRINITY_DN45820_c0_g2	grey
TRINITY_DN30219_c0_g2	brown
TRINITY_DN89231_c0_g1	turquoise
TRINITY_DN218817_c0_g1	grey
TRINITY_DN102743_c2_g1	turquoise
TRINITY_DN121084_c0_g1	blue
TRINITY_DN7535_c0_g1	yellow
TRINITY_DN82789_c0_g1	turquoise
TRINITY_DN4465_c1_g1	blue
TRINITY_DN3373_c0_g2	yellow
TRINITY_DN57913_c1_g1	grey
TRINITY_DN5205_c1_g2	grey
TRINITY_DN100782_c1_g2	turquoise
TRINITY_DN32319_c0_g1	blue
TRINITY_DN60790_c0_g1	turquoise
TRINITY_DN61934_c0_g2	turquoise
TRINITY_DN180508_c0_g1	turquoise
TRINITY_DN28116_c0_g1	blue
TRINITY_DN15028_c0_g1	grey
TRINITY_DN89372_c0_g1	blue
TRINITY_DN160320_c0_g1	turquoise
TRINITY_DN161280_c0_g1	blue
TRINITY_DN25340_c0_g1	turquoise
TRINITY_DN130093_c1_g1	grey
TRINITY_DN43760_c1_g1	turquoise
TRINITY_DN77921_c0_g1	green
TRINITY_DN3669_c2_g1	turquoise
TRINITY_DN4694_c8_g1	blue
TRINITY_DN42280_c0_g1	blue
TRINITY_DN30237_c3_g1	turquoise
TRINITY_DN68099_c0_g1	turquoise
TRINITY_DN72449_c1_g1	turquoise
TRINITY_DN21647_c6_g1	turquoise
TRINITY_DN10730_c0_g1	turquoise
TRINITY_DN190311_c0_g2	turquoise
TRINITY_DN136219_c1_g1	turquoise
TRINITY_DN188928_c0_g1	turquoise
TRINITY_DN103198_c1_g1	turquoise
TRINITY_DN36432_c0_g1	turquoise
TRINITY_DN94643_c0_g1	turquoise
TRINITY_DN14914_c1_g1	turquoise
TRINITY_DN161621_c0_g1	grey
TRINITY_DN114682_c0_g1	turquoise
TRINITY_DN38235_c0_g1	grey
TRINITY_DN14339_c1_g1	green
TRINITY_DN16981_c2_g1	turquoise
TRINITY_DN32890_c0_g1	turquoise
TRINITY_DN4617_c0_g1	blue
TRINITY_DN36315_c0_g1	turquoise
TRINITY_DN171101_c0_g1	grey
TRINITY_DN25398_c1_g1	blue
TRINITY_DN35508_c0_g2	grey
TRINITY_DN112469_c0_g1	blue
TRINITY_DN6292_c0_g2	turquoise
TRINITY_DN9968_c1_g4	turquoise
TRINITY_DN99967_c0_g2	turquoise
TRINITY_DN85837_c2_g1	turquoise
TRINITY_DN56378_c0_g1	turquoise
TRINITY_DN106146_c0_g1	turquoise
TRINITY_DN60814_c0_g2	turquoise
TRINITY_DN38432_c0_g2	blue
TRINITY_DN21687_c1_g1	turquoise
TRINITY_DN105594_c0_g1	turquoise
TRINITY_DN108195_c0_g1	turquoise
TRINITY_DN44723_c0_g1	turquoise
TRINITY_DN105296_c1_g1	grey
TRINITY_DN46935_c0_g1	blue
TRINITY_DN65116_c0_g1	grey
TRINITY_DN15_c1_g1	turquoise
TRINITY_DN90658_c3_g1	turquoise
TRINITY_DN5919_c0_g2	grey
TRINITY_DN89581_c0_g1	turquoise
TRINITY_DN27585_c0_g3	turquoise
TRINITY_DN15123_c0_g1	grey
TRINITY_DN75652_c2_g2	grey
TRINITY_DN127976_c0_g1	turquoise
TRINITY_DN108022_c0_g1	blue
TRINITY_DN9305_c1_g1	yellow
TRINITY_DN43278_c1_g2	blue
TRINITY_DN13881_c1_g3	turquoise
TRINITY_DN799_c0_g1	green
TRINITY_DN121186_c0_g1	turquoise
TRINITY_DN17379_c6_g1	turquoise
TRINITY_DN13825_c1_g1	turquoise
TRINITY_DN139510_c3_g1	blue
TRINITY_DN80892_c0_g1	turquoise
TRINITY_DN44586_c0_g1	blue
TRINITY_DN128616_c1_g1	grey
TRINITY_DN97868_c1_g2	turquoise
TRINITY_DN92311_c1_g1	turquoise
TRINITY_DN110249_c0_g1	red
TRINITY_DN46183_c0_g1	green
TRINITY_DN13134_c0_g3	turquoise
TRINITY_DN67680_c0_g1	grey
TRINITY_DN100779_c0_g2	turquoise
TRINITY_DN35730_c0_g1	turquoise
TRINITY_DN166341_c0_g1	brown
TRINITY_DN88028_c0_g2	turquoise
TRINITY_DN147899_c0_g1	red
TRINITY_DN156778_c0_g1	grey
TRINITY_DN19875_c0_g1	blue
TRINITY_DN55477_c0_g1	turquoise
